dataset,seed,intervention_target,DLL_var0,DLL_var1,DLL_var2,DeltaJS,DeltaKin,DeltaStat,DeltaTE_XtoVar0,DeltaTE_XtoVar1,DeltaTE_XtoVar2,lag
DatasetA,8,2,0.041304578457614885,2.1973400593875256,195.21573598219237,0.233573406849697,0.02448029914880523,0.23585598751089304,0.07927972182933041,0.07168985285370288,0.0,1
DatasetA,8,2,,,,0.2586452457144307,0.30364895653260615,0.23603812905983118,0.07803642282351175,0.08300502354604511,0.0,10
DatasetA,8,2,,,,0.2619850004365993,0.33483713498650675,0.23637323742179647,0.08218275027823285,0.08725208645489646,0.0,50
DatasetA,9,0,31.37730499809655,0.08425456211764258,0.029078943390441776,0.16461516638304763,0.011836517049243267,0.389903857992848,0.0,0.2224077645731355,0.12545986419627475,1
DatasetA,9,0,,,,0.16761866963583816,0.5773339312435735,0.3895939110777341,0.0,0.09730334083278658,0.08548143996670454,10
DatasetA,9,0,,,,0.1646357641803522,0.587318351627493,0.3899372176172903,0.0,0.08497310894310006,0.07818506239719003,50
DatasetA,9,1,0.027600966019385973,43.81228137511944,0.1955879435732795,0.16423616362929344,0.13683253324284106,0.3051685954552853,0.08475385302779803,0.0,0.47385403036053964,1
DatasetA,9,1,,,,0.19790680889372064,0.4523339212389116,0.3047381927030545,0.09355819245344277,0.0,0.08514821236175818,10
DatasetA,9,1,,,,0.19882228760334006,0.46231834160646823,0.30487635347553876,0.0886901910763922,0.0,0.0888334086061664,50
DatasetA,9,2,0.1775854827489179,0.0375778512112134,220.1338369140438,0.1669321455127082,0.02756967011393774,0.23397161099432745,0.08502443079826705,0.07306739472636847,0.0,1
DatasetA,9,2,,,,0.16664811249286346,0.3273239123599215,0.23392516137919808,0.08072563636103824,0.08416449087874955,0.0,10
DatasetA,9,2,,,,0.1589934347299381,0.33730834431694356,0.23374270053227253,0.08260038096973021,0.08452184295281118,0.0,50
